product_id,date_order,revenue,profit,qty
17257,2017-01-05 00:00:00,78000,44000,2
17261,2017-01-05 00:00:00,48000,24000,1
17265,2017-01-05 00:00:00,185000,91000,1
17270,2017-01-05 00:00:00,148000,59000,1
17282,2017-01-05 00:00:00,40000,11000,1
17354,2017-01-05 00:00:00,162000,89000,1
17355,2017-01-05 00:00:00,165000,63000,1
17358,2017-01-05 00:00:00,80000,30000,1
17369,2017-01-05 00:00:00,35000,13000,1
17372,2017-01-05 00:00:00,96000,38000,1
17374,2017-01-05 00:00:00,276000,45000,4
17386,2017-01-05 00:00:00,138000,71000,2
17435,2017-01-05 00:00:00,85000,38000,1
17436,2017-01-05 00:00:00,55000,27000,1
17477,2017-01-05 00:00:00,45000,20000,1
17490,2017-01-05 00:00:00,58000,28000,2
17510,2017-01-05 00:00:00,45000,21000,1
17516,2017-01-05 00:00:00,165000,116000,3
17524,2017-01-05 00:00:00,40000,23000,1
17525,2017-01-05 00:00:00,40000,23000,1
17548,2017-01-05 00:00:00,320000,113000,1
17620,2017-01-05 00:00:00,39000,10000,1
17722,2017-01-05 00:00:00,578000,124000,2
17730,2017-01-05 00:00:00,78000,44000,2
17742,2017-01-05 00:00:00,360000,151000,6
17744,2017-01-05 00:00:00,180000,75000,3
17789,2017-01-05 00:00:00,288000,133000,4
17794,2017-01-05 00:00:00,657000,75000,3
17796,2017-01-05 00:00:00,438000,50000,2
17801,2017-01-05 00:00:00,289000,62000,1
17806,2017-01-05 00:00:00,3112000,352000,8
17810,2017-01-05 00:00:00,2000000,80000,4
17819,2017-01-05 00:00:00,559000,34000,1
17820,2017-01-05 00:00:00,120000,63000,3
17825,2017-01-05 00:00:00,1120000,-232000,60
17837,2017-01-05 00:00:00,810000,50000,2
17844,2017-01-05 00:00:00,405000,33000,1
17860,2017-01-05 00:00:00,405000,33000,1
17871,2017-01-05 00:00:00,2430000,100000,6
17876,2017-01-05 00:00:00,810000,65000,2
17944,2017-01-05 00:00:00,30000,6000,1
18029,2017-01-05 00:00:00,68000,47000,1
18142,2017-01-05 00:00:00,105000,70000,1
18149,2017-01-05 00:00:00,109000,53000,1
18157,2017-01-05 00:00:00,250000,95000,1
18177,2017-01-05 00:00:00,376000,93000,1
18273,2017-01-05 00:00:00,240000,62000,4
18322,2017-01-05 00:00:00,174000,95000,1
18324,2017-01-05 00:00:00,35000,20000,1
18325,2017-01-05 00:00:00,35000,20000,1
18419,2017-01-05 00:00:00,230000,96000,1
18449,2017-01-05 00:00:00,210000,60000,1
18463,2017-01-05 00:00:00,145000,107000,1
18506,2017-01-05 00:00:00,45000,26000,1
18531,2017-01-05 00:00:00,35000,13000,1
18535,2017-01-05 00:00:00,204000,105000,1
18536,2017-01-05 00:00:00,600000,223000,6
18540,2017-01-05 00:00:00,198000,107000,1
18549,2017-01-05 00:00:00,248000,66000,4
18596,2017-01-05 00:00:00,80000,47000,1
18598,2017-01-05 00:00:00,55000,37000,1
18600,2017-01-05 00:00:00,85000,36000,1
18642,2017-01-05 00:00:00,170000,80000,1
18666,2017-01-05 00:00:00,39000,23000,1
18673,2017-01-05 00:00:00,39000,21000,1
18674,2017-01-05 00:00:00,100000,55000,2
18702,2017-01-05 00:00:00,39000,22000,1
18738,2017-01-05 00:00:00,39000,27000,1
18755,2017-01-05 00:00:00,270000,83000,2
18762,2017-01-05 00:00:00,78000,39000,2
18771,2017-01-05 00:00:00,156000,84000,4
18788,2017-01-05 00:00:00,55000,32000,1
18812,2017-01-05 00:00:00,185000,75000,1
18814,2017-01-05 00:00:00,95000,39000,1
18815,2017-01-05 00:00:00,178000,93000,2
18822,2017-01-05 00:00:00,22000,5000,1
18825,2017-01-05 00:00:00,70000,70000,14
18965,2017-01-05 00:00:00,75000,33000,1
18971,2017-01-05 00:00:00,520000,213000,2
18981,2017-01-05 00:00:00,220000,108000,1
19002,2017-01-05 00:00:00,282000,121000,1
19014,2017-01-05 00:00:00,190000,58000,1
19027,2017-01-05 00:00:00,120000,59000,1
19029,2017-01-05 00:00:00,85000,39000,1
19041,2017-01-05 00:00:00,234000,140000,6
19048,2017-01-05 00:00:00,440000,303000,2
19062,2017-01-05 00:00:00,40000,20000,1
19067,2017-01-05 00:00:00,60000,40000,1
19072,2017-01-05 00:00:00,430000,214000,2
19078,2017-01-05 00:00:00,234000,140000,6
19087,2017-01-05 00:00:00,100000,32000,1
19111,2017-01-05 00:00:00,40000,12000,1
19112,2017-01-05 00:00:00,40000,12000,1
19124,2017-01-05 00:00:00,53000,31000,1
19133,2017-01-05 00:00:00,35000,19000,1
19136,2017-01-05 00:00:00,240000,157000,5
19150,2017-01-05 00:00:00,48000,26000,1
19170,2017-01-05 00:00:00,45000,25000,1
19175,2017-01-05 00:00:00,419000,50000,1
19184,2017-01-05 00:00:00,55000,22000,1
19185,2017-01-05 00:00:00,84000,48000,2
19190,2017-01-05 00:00:00,50000,31000,1
19191,2017-01-05 00:00:00,35000,17000,1
19197,2017-01-05 00:00:00,845000,260000,1
19235,2017-01-05 00:00:00,225000,90000,1
19271,2017-01-05 00:00:00,40000,12000,1
19275,2017-01-05 00:00:00,80000,23000,2
19277,2017-01-05 00:00:00,510000,129000,3
19350,2017-01-05 00:00:00,65000,33000,1
19357,2017-01-05 00:00:00,145000,73000,1
19392,2017-01-05 00:00:00,210000,82000,1
19395,2017-01-05 00:00:00,120000,50000,1
19426,2017-01-05 00:00:00,25000,14000,1
19434,2017-01-05 00:00:00,120000,67000,1
19441,2017-01-05 00:00:00,40000,23000,1
19453,2017-01-05 00:00:00,25000,14000,1
19463,2017-01-05 00:00:00,275000,115000,1
19465,2017-01-05 00:00:00,299000,100000,1
19472,2017-01-05 00:00:00,195000,78000,1
19489,2017-01-05 00:00:00,110000,69000,2
19491,2017-01-05 00:00:00,110000,69000,2
19523,2017-01-05 00:00:00,1400000,136000,1
19564,2017-01-05 00:00:00,269000,26000,1
19567,2017-01-05 00:00:00,538000,53000,2
19605,2017-01-05 00:00:00,389000,222000,3
19606,2017-01-05 00:00:00,117000,65000,3
19631,2017-01-05 00:00:00,52000,24000,2
19642,2017-01-05 00:00:00,95000,38000,1
19717,2017-01-05 00:00:00,750000,227000,3
19719,2017-01-05 00:00:00,250000,76000,1
19721,2017-01-05 00:00:00,250000,76000,1
19732,2017-01-05 00:00:00,270000,136000,1
19733,2017-01-05 00:00:00,270000,136000,1
19770,2017-01-05 00:00:00,280000,158000,2
19800,2017-01-05 00:00:00,55000,32000,1
19805,2017-01-05 00:00:00,45000,26000,1
19852,2017-01-05 00:00:00,49000,29000,1
19864,2017-01-05 00:00:00,58000,23000,1
19869,2017-01-05 00:00:00,70000,38000,1
19876,2017-01-05 00:00:00,49000,28000,1
19877,2017-01-05 00:00:00,219000,25000,1
19887,2017-01-05 00:00:00,90000,50000,2
19898,2017-01-05 00:00:00,90000,51000,2
19906,2017-01-05 00:00:00,85000,50000,1
19934,2017-01-05 00:00:00,60000,17000,1
19943,2017-01-05 00:00:00,110000,51000,2
19944,2017-01-05 00:00:00,35000,18000,1
19946,2017-01-05 00:00:00,65000,35000,1
19970,2017-01-05 00:00:00,174000,74000,3
20034,2017-01-05 00:00:00,430000,207000,1
20036,2017-01-05 00:00:00,155000,45000,1
20051,2017-01-05 00:00:00,29000,19000,1
20057,2017-01-05 00:00:00,25000,18000,1
20072,2017-01-05 00:00:00,59000,29000,1
20081,2017-01-05 00:00:00,38000,19000,1
20082,2017-01-05 00:00:00,38000,19000,1
20087,2017-01-05 00:00:00,7000,3000,2
20088,2017-01-05 00:00:00,28000,14000,8
20089,2017-01-05 00:00:00,7000,3000,2
20091,2017-01-05 00:00:00,14000,7000,4
20092,2017-01-05 00:00:00,14000,7000,4
20093,2017-01-05 00:00:00,7000,3000,2
20094,2017-01-05 00:00:00,14000,7000,4
20095,2017-01-05 00:00:00,14000,7000,4
20098,2017-01-05 00:00:00,48000,30000,1
20104,2017-01-05 00:00:00,60000,30000,1
20129,2017-01-05 00:00:00,29000,19000,1
20133,2017-01-05 00:00:00,20000,11000,1
20144,2017-01-05 00:00:00,38000,12000,1
20147,2017-01-05 00:00:00,48000,28000,1
20150,2017-01-05 00:00:00,120000,85000,2
20157,2017-01-05 00:00:00,69000,32000,1
20170,2017-01-05 00:00:00,75000,39000,1
20177,2017-01-05 00:00:00,42000,21000,1
20178,2017-01-05 00:00:00,42000,21000,1
20206,2017-01-05 00:00:00,45000,23000,1
20230,2017-01-05 00:00:00,807000,79000,3
20319,2017-01-05 00:00:00,51000,12000,1
20347,2017-01-05 00:00:00,195000,101000,1
20381,2017-01-05 00:00:00,65000,31000,1
20386,2017-01-05 00:00:00,395000,147000,5
20394,2017-01-05 00:00:00,144000,40000,3
20496,2017-01-05 00:00:00,50000,30000,1
20513,2017-01-05 00:00:00,69000,36000,1
20524,2017-01-05 00:00:00,395000,188000,1
20598,2017-01-05 00:00:00,70000,41000,2
20601,2017-01-05 00:00:00,89000,46000,1
20616,2017-01-05 00:00:00,489000,181000,1
20639,2017-01-05 00:00:00,98000,47000,1
20642,2017-01-05 00:00:00,39000,24000,1
20650,2017-01-05 00:00:00,35000,20000,1
20652,2017-01-05 00:00:00,35000,18000,1
20664,2017-01-05 00:00:00,50000,28000,1
20669,2017-01-05 00:00:00,78000,39000,2
20670,2017-01-05 00:00:00,78000,39000,2
20689,2017-01-05 00:00:00,45000,29000,1
20697,2017-01-05 00:00:00,45000,24000,1
20702,2017-01-05 00:00:00,650000,333000,1
20710,2017-01-05 00:00:00,135000,72000,3
20716,2017-01-05 00:00:00,199000,110000,1
20717,2017-01-05 00:00:00,235000,138000,1
20719,2017-01-05 00:00:00,179000,94000,1
20886,2017-01-05 00:00:00,169000,74000,1
20906,2017-01-05 00:00:00,90000,34000,2
20912,2017-01-05 00:00:00,598000,397000,2
20915,2017-01-05 00:00:00,45000,10000,5
20957,2017-01-05 00:00:00,0,0,8
10451,2017-01-06 00:00:00,100000,10000,1
10521,2017-01-06 00:00:00,54000,24000,1
10650,2017-01-06 00:00:00,45000,12000,1
10659,2017-01-06 00:00:00,330000,119000,1
10674,2017-01-06 00:00:00,83000,32000,1
10736,2017-01-06 00:00:00,159000,55000,1
10750,2017-01-06 00:00:00,188000,61000,1
10768,2017-01-06 00:00:00,117000,43000,1
10825,2017-01-06 00:00:00,312000,80000,1
10836,2017-01-06 00:00:00,187000,72000,1
10943,2017-01-06 00:00:00,35000,16000,1
11181,2017-01-06 00:00:00,210000,120000,2
11201,2017-01-06 00:00:00,59000,31000,1
11250,2017-01-06 00:00:00,150000,47000,1
11253,2017-01-06 00:00:00,380000,100000,2
11254,2017-01-06 00:00:00,190000,8000,1
11255,2017-01-06 00:00:00,190000,8000,1
11386,2017-01-06 00:00:00,125000,43000,1
11391,2017-01-06 00:00:00,70000,31000,1
11398,2017-01-06 00:00:00,105000,34000,1
11401,2017-01-06 00:00:00,105000,32000,1
11408,2017-01-06 00:00:00,175000,57000,1
11418,2017-01-06 00:00:00,220000,102000,2
11419,2017-01-06 00:00:00,95000,36000,1
11420,2017-01-06 00:00:00,110000,48000,1
11425,2017-01-06 00:00:00,85000,41000,1
11427,2017-01-06 00:00:00,58000,11000,1
11573,2017-01-06 00:00:00,280000,160000,1
11580,2017-01-06 00:00:00,219000,131000,1
11599,2017-01-06 00:00:00,385000,232000,1
11614,2017-01-06 00:00:00,95000,40000,1
11665,2017-01-06 00:00:00,130000,29000,1
11689,2017-01-06 00:00:00,280000,81000,1
11693,2017-01-06 00:00:00,310000,145000,2
11696,2017-01-06 00:00:00,340000,129000,2
11697,2017-01-06 00:00:00,95000,33000,1
11699,2017-01-06 00:00:00,346000,100000,2
11715,2017-01-06 00:00:00,155000,73000,1
11720,2017-01-06 00:00:00,210000,88000,1
11806,2017-01-06 00:00:00,220000,98000,1
11813,2017-01-06 00:00:00,280000,125000,1
11816,2017-01-06 00:00:00,230000,90000,1
11817,2017-01-06 00:00:00,230000,83000,1
11967,2017-01-06 00:00:00,3700000,892000,1
13055,2017-01-06 00:00:00,360000,94000,6
13076,2017-01-06 00:00:00,360000,94000,6
13077,2017-01-06 00:00:00,720000,187000,12
13078,2017-01-06 00:00:00,120000,76000,1
13089,2017-01-06 00:00:00,240000,99000,2
13090,2017-01-06 00:00:00,240000,99000,2
13103,2017-01-06 00:00:00,240000,106000,2
13104,2017-01-06 00:00:00,120000,49000,1
13105,2017-01-06 00:00:00,240000,106000,2
13396,2017-01-06 00:00:00,80000,34000,2
13399,2017-01-06 00:00:00,200000,119000,5
13407,2017-01-06 00:00:00,1600000,942000,10
13439,2017-01-06 00:00:00,40000,14000,1
13440,2017-01-06 00:00:00,40000,15000,1
13480,2017-01-06 00:00:00,80000,36000,2
13490,2017-01-06 00:00:00,45000,25000,1
13522,2017-01-06 00:00:00,65000,31000,1
13523,2017-01-06 00:00:00,130000,61000,2
13535,2017-01-06 00:00:00,73000,31000,1
13538,2017-01-06 00:00:00,130000,61000,2
13549,2017-01-06 00:00:00,70000,18000,1
13551,2017-01-06 00:00:00,90000,45000,1
13560,2017-01-06 00:00:00,130000,61000,2
13561,2017-01-06 00:00:00,130000,61000,2
13587,2017-01-06 00:00:00,62000,17000,1
13615,2017-01-06 00:00:00,115000,63000,1
13616,2017-01-06 00:00:00,99000,41000,1
13631,2017-01-06 00:00:00,65000,32000,1
13638,2017-01-06 00:00:00,48000,30000,1
13694,2017-01-06 00:00:00,414000,173000,6
13698,2017-01-06 00:00:00,580000,371000,1
13712,2017-01-06 00:00:00,46000,11000,1
13734,2017-01-06 00:00:00,110000,48000,2
13760,2017-01-06 00:00:00,38000,21000,1
13765,2017-01-06 00:00:00,40000,14000,1
13954,2017-01-06 00:00:00,570000,229000,2
14196,2017-01-06 00:00:00,440000,128000,2
14199,2017-01-06 00:00:00,60000,21000,1
14201,2017-01-06 00:00:00,120000,40000,2
14204,2017-01-06 00:00:00,60000,29000,1
14222,2017-01-06 00:00:00,120000,58000,2
14266,2017-01-06 00:00:00,105000,25000,1
14402,2017-01-06 00:00:00,39000,23000,1
14408,2017-01-06 00:00:00,45000,31000,1
14417,2017-01-06 00:00:00,45000,28000,1
14436,2017-01-06 00:00:00,58000,26000,2
14451,2017-01-06 00:00:00,35000,20000,1
14579,2017-01-06 00:00:00,30000,18000,1
14590,2017-01-06 00:00:00,40000,24000,1
14595,2017-01-06 00:00:00,45000,25000,1
14784,2017-01-06 00:00:00,65000,20000,1
14794,2017-01-06 00:00:00,102000,52000,1
14883,2017-01-06 00:00:00,30000,11000,1
14979,2017-01-06 00:00:00,39000,23000,1
14992,2017-01-06 00:00:00,40000,22000,1
15014,2017-01-06 00:00:00,48000,29000,1
15025,2017-01-06 00:00:00,105000,41000,1
15032,2017-01-06 00:00:00,105000,33000,1
15204,2017-01-06 00:00:00,130000,68000,1
15205,2017-01-06 00:00:00,280000,65000,1
15231,2017-01-06 00:00:00,570000,80000,1
15317,2017-01-06 00:00:00,95000,51000,1
15318,2017-01-06 00:00:00,95000,51000,1
15340,2017-01-06 00:00:00,390000,136000,1
15363,2017-01-06 00:00:00,490000,169000,1
15364,2017-01-06 00:00:00,550000,230000,1
15365,2017-01-06 00:00:00,306000,58000,1
15906,2017-01-06 00:00:00,105000,40000,1
15986,2017-01-06 00:00:00,159000,69000,1
16053,2017-01-06 00:00:00,156000,69000,2
16077,2017-01-06 00:00:00,330000,100000,2
16093,2017-01-06 00:00:00,160000,76000,1
16111,2017-01-06 00:00:00,60000,25000,1
16113,2017-01-06 00:00:00,65000,34000,1
16121,2017-01-06 00:00:00,290000,155000,1
16143,2017-01-06 00:00:00,35000,20000,1
16168,2017-01-06 00:00:00,50000,33000,1
16276,2017-01-06 00:00:00,120000,71000,3
16335,2017-01-06 00:00:00,35000,19000,1
16650,2017-01-06 00:00:00,175000,74000,1
16652,2017-01-06 00:00:00,690000,280000,1
16678,2017-01-06 00:00:00,175000,97000,5
16708,2017-01-06 00:00:00,35000,14000,1
16720,2017-01-06 00:00:00,145000,70000,1
16730,2017-01-06 00:00:00,25000,20000,1
16747,2017-01-06 00:00:00,48000,25000,1
16748,2017-01-06 00:00:00,96000,52000,2
16873,2017-01-06 00:00:00,60000,33000,1
16874,2017-01-06 00:00:00,156000,85000,2
16921,2017-01-06 00:00:00,432000,253000,3
17097,2017-01-06 00:00:00,340000,182000,2
17154,2017-01-06 00:00:00,245000,156000,5
17176,2017-01-06 00:00:00,150000,44000,6
17207,2017-01-06 00:00:00,59000,26000,1
17223,2017-01-06 00:00:00,70000,34000,1
17227,2017-01-06 00:00:00,136000,72000,2
17304,2017-01-06 00:00:00,60000,27000,1
17316,2017-01-06 00:00:00,42000,25000,1
17348,2017-01-06 00:00:00,84000,48000,2
17352,2017-01-06 00:00:00,30000,15000,1
17369,2017-01-06 00:00:00,70000,25000,2
17440,2017-01-06 00:00:00,65000,24000,1
17443,2017-01-06 00:00:00,130000,48000,2
17445,2017-01-06 00:00:00,52000,29000,1
17446,2017-01-06 00:00:00,52000,29000,1
17553,2017-01-06 00:00:00,110000,54000,1
17722,2017-01-06 00:00:00,2312000,495000,8
17741,2017-01-06 00:00:00,105000,34000,1
17743,2017-01-06 00:00:00,130000,69000,1
17760,2017-01-06 00:00:00,35000,23000,1
17794,2017-01-06 00:00:00,438000,50000,2
17796,2017-01-06 00:00:00,438000,50000,2
17804,2017-01-06 00:00:00,867000,28000,3
17806,2017-01-06 00:00:00,389000,44000,1
17808,2017-01-06 00:00:00,529000,44000,1
17811,2017-01-06 00:00:00,1200000,60000,2
17825,2017-01-06 00:00:00,560000,87000,21
17826,2017-01-06 00:00:00,240000,137000,6
17828,2017-01-06 00:00:00,350000,35000,1
17862,2017-01-06 00:00:00,1215000,98000,3
17868,2017-01-06 00:00:00,410000,22000,1
17876,2017-01-06 00:00:00,810000,65000,2
17976,2017-01-06 00:00:00,38000,21000,1
17981,2017-01-06 00:00:00,45000,30000,1
17993,2017-01-06 00:00:00,42000,21000,1
17995,2017-01-06 00:00:00,58000,17000,2
18105,2017-01-06 00:00:00,710000,242000,1
18137,2017-01-06 00:00:00,36000,18000,1
18142,2017-01-06 00:00:00,105000,70000,1
18150,2017-01-06 00:00:00,59000,35000,1
18164,2017-01-06 00:00:00,60000,25000,1
18182,2017-01-06 00:00:00,340000,67000,1
18183,2017-01-06 00:00:00,360000,56000,1
18187,2017-01-06 00:00:00,360000,56000,1
18192,2017-01-06 00:00:00,225000,79000,1
18273,2017-01-06 00:00:00,240000,62000,4
18465,2017-01-06 00:00:00,70000,28000,1
18467,2017-01-06 00:00:00,40000,13000,1
18468,2017-01-06 00:00:00,80000,27000,2
18490,2017-01-06 00:00:00,260000,85000,1
18492,2017-01-06 00:00:00,85000,39000,1
18533,2017-01-06 00:00:00,45000,28000,1
18622,2017-01-06 00:00:00,34000,16000,1
18639,2017-01-06 00:00:00,320000,115000,2
18686,2017-01-06 00:00:00,39000,18000,1
18702,2017-01-06 00:00:00,156000,88000,4
18709,2017-01-06 00:00:00,39000,18000,1
18711,2017-01-06 00:00:00,39000,20000,1
18769,2017-01-06 00:00:00,39000,22000,1
18770,2017-01-06 00:00:00,39000,22000,1
18785,2017-01-06 00:00:00,39000,26000,1
18792,2017-01-06 00:00:00,75000,38000,1
18815,2017-01-06 00:00:00,89000,46000,1
18864,2017-01-06 00:00:00,39000,20000,1
18979,2017-01-06 00:00:00,50000,32000,1
19037,2017-01-06 00:00:00,460000,276000,1
19051,2017-01-06 00:00:00,140000,62000,1
19063,2017-01-06 00:00:00,80000,35000,2
19073,2017-01-06 00:00:00,355000,67000,1
19103,2017-01-06 00:00:00,199000,81000,1
19137,2017-01-06 00:00:00,48000,31000,1
19175,2017-01-06 00:00:00,419000,50000,1
19176,2017-01-06 00:00:00,519000,68000,1
19179,2017-01-06 00:00:00,195000,101000,1
19192,2017-01-06 00:00:00,35000,17000,1
19239,2017-01-06 00:00:00,45000,30000,1
19256,2017-01-06 00:00:00,89000,36000,1
19343,2017-01-06 00:00:00,164000,28000,1
19345,2017-01-06 00:00:00,164000,28000,1
19392,2017-01-06 00:00:00,210000,82000,1
19505,2017-01-06 00:00:00,35000,18000,1
19507,2017-01-06 00:00:00,35000,18000,1
19512,2017-01-06 00:00:00,38000,19000,1
19546,2017-01-06 00:00:00,538000,53000,2
19549,2017-01-06 00:00:00,269000,26000,1
19635,2017-01-06 00:00:00,155000,82000,1
19639,2017-01-06 00:00:00,110000,53000,1
19694,2017-01-06 00:00:00,240000,106000,1
19740,2017-01-06 00:00:00,270000,136000,1
19761,2017-01-06 00:00:00,39000,12000,1
19762,2017-01-06 00:00:00,39000,12000,1
19763,2017-01-06 00:00:00,39000,12000,1
19764,2017-01-06 00:00:00,39000,12000,1
19792,2017-01-06 00:00:00,55000,27000,1
19804,2017-01-06 00:00:00,45000,26000,1
19810,2017-01-06 00:00:00,35000,17000,1
19812,2017-01-06 00:00:00,270000,118000,1
19840,2017-01-06 00:00:00,129000,62000,1
19842,2017-01-06 00:00:00,399000,152000,1
19878,2017-01-06 00:00:00,220000,92000,1
19905,2017-01-06 00:00:00,89000,36000,1
19941,2017-01-06 00:00:00,295000,122000,1
19948,2017-01-06 00:00:00,49000,22000,1
19958,2017-01-06 00:00:00,239000,78000,1
19965,2017-01-06 00:00:00,78000,41000,1
19973,2017-01-06 00:00:00,25000,15000,1
19978,2017-01-06 00:00:00,275000,166000,5
19990,2017-01-06 00:00:00,38000,17000,1
20064,2017-01-06 00:00:00,45000,28000,1
20065,2017-01-06 00:00:00,45000,28000,1
20082,2017-01-06 00:00:00,38000,19000,1
20135,2017-01-06 00:00:00,450000,207000,1
20170,2017-01-06 00:00:00,75000,39000,1
20175,2017-01-06 00:00:00,75000,39000,1
20177,2017-01-06 00:00:00,42000,21000,1
20180,2017-01-06 00:00:00,48000,33000,1
20184,2017-01-06 00:00:00,29000,13000,1
20218,2017-01-06 00:00:00,299000,56000,1
20380,2017-01-06 00:00:00,89000,47000,1
20398,2017-01-06 00:00:00,110000,53000,1
20681,2017-01-06 00:00:00,179000,97000,1
20692,2017-01-06 00:00:00,330000,175000,1
20693,2017-01-06 00:00:00,45000,28000,1
20957,2017-01-06 00:00:00,0,0,2
10387,2017-01-06 00:00:00,190000,124000,1
10454,2017-01-06 00:00:00,114000,55000,1
10521,2017-01-06 00:00:00,54000,24000,1
10531,2017-01-06 00:00:00,71000,37000,1
10532,2017-01-06 00:00:00,90000,29000,1
10659,2017-01-06 00:00:00,330000,119000,1
10692,2017-01-06 00:00:00,117000,46000,1
10715,2017-01-06 00:00:00,160000,50000,1
10749,2017-01-06 00:00:00,204000,41000,1
10759,2017-01-06 00:00:00,288000,139000,2
10767,2017-01-06 00:00:00,266000,83000,1
10793,2017-01-06 00:00:00,198000,45000,1
11171,2017-01-06 00:00:00,210000,80000,1
11172,2017-01-06 00:00:00,110000,12000,1
11177,2017-01-06 00:00:00,133000,71000,1
11180,2017-01-06 00:00:00,320000,205000,2
11221,2017-01-06 00:00:00,198000,83000,1
11254,2017-01-06 00:00:00,190000,8000,1
11256,2017-01-06 00:00:00,134000,52000,1
11385,2017-01-06 00:00:00,250000,5000,3
11386,2017-01-06 00:00:00,125000,43000,1
11391,2017-01-06 00:00:00,70000,31000,1
11399,2017-01-06 00:00:00,95000,26000,1
11415,2017-01-06 00:00:00,234000,114000,3
11420,2017-01-06 00:00:00,220000,33000,3
11433,2017-01-06 00:00:00,50000,22000,1
11439,2017-01-06 00:00:00,95000,27000,1
11443,2017-01-06 00:00:00,145000,51000,1
11458,2017-01-06 00:00:00,174000,83000,1
11466,2017-01-06 00:00:00,85000,29000,1
11495,2017-01-06 00:00:00,170000,61000,1
11512,2017-01-06 00:00:00,80000,46000,2
11536,2017-01-06 00:00:00,190000,59000,1
11607,2017-01-06 00:00:00,165000,43000,1
11612,2017-01-06 00:00:00,215000,88000,1
11696,2017-01-06 00:00:00,510000,193000,3
11737,2017-01-06 00:00:00,110000,79000,1
11761,2017-01-06 00:00:00,280000,110000,1
11787,2017-01-06 00:00:00,580000,181000,2
11798,2017-01-06 00:00:00,780000,288000,3
11816,2017-01-06 00:00:00,460000,181000,2
11831,2017-01-06 00:00:00,195000,53000,1
11856,2017-01-06 00:00:00,185000,74000,1
11858,2017-01-06 00:00:00,175000,82000,1
11868,2017-01-06 00:00:00,234000,90000,1
11873,2017-01-06 00:00:00,179000,43000,1
11874,2017-01-06 00:00:00,85000,35000,1
12049,2017-01-06 00:00:00,29000,10000,1
12097,2017-01-06 00:00:00,29000,10000,1
12105,2017-01-06 00:00:00,54000,17000,1
13050,2017-01-06 00:00:00,120000,72000,1
13051,2017-01-06 00:00:00,360000,75000,6
13052,2017-01-06 00:00:00,240000,50000,4
13076,2017-01-06 00:00:00,120000,31000,2
13099,2017-01-06 00:00:00,120000,53000,1
13103,2017-01-06 00:00:00,240000,106000,2
13277,2017-01-06 00:00:00,290000,38000,4
13323,2017-01-06 00:00:00,69000,33000,1
13384,2017-01-06 00:00:00,240000,112000,3
13396,2017-01-06 00:00:00,160000,68000,4
13435,2017-01-06 00:00:00,55000,9000,1
13436,2017-01-06 00:00:00,110000,27000,2
13490,2017-01-06 00:00:00,45000,25000,1
13495,2017-01-06 00:00:00,95000,42000,1
13549,2017-01-06 00:00:00,70000,18000,1
13560,2017-01-06 00:00:00,65000,31000,1
13573,2017-01-06 00:00:00,62000,17000,1
13588,2017-01-06 00:00:00,248000,75000,4
13597,2017-01-06 00:00:00,89000,27000,1
13607,2017-01-06 00:00:00,55000,29000,1
13608,2017-01-06 00:00:00,55000,28000,1
13613,2017-01-06 00:00:00,120000,61000,2
13615,2017-01-06 00:00:00,115000,63000,1
13616,2017-01-06 00:00:00,99000,41000,1
13627,2017-01-06 00:00:00,140000,73000,4
13631,2017-01-06 00:00:00,65000,32000,1
13659,2017-01-06 00:00:00,38000,12000,1
13691,2017-01-06 00:00:00,35000,13000,1
13692,2017-01-06 00:00:00,70000,25000,2
13787,2017-01-06 00:00:00,60000,18000,1
13793,2017-01-06 00:00:00,60000,18000,1
13794,2017-01-06 00:00:00,120000,37000,2
13954,2017-01-06 00:00:00,285000,114000,1
13960,2017-01-06 00:00:00,162000,57000,1
14131,2017-01-06 00:00:00,160000,70000,1
14132,2017-01-06 00:00:00,180000,69000,1
14135,2017-01-06 00:00:00,75000,32000,1
14191,2017-01-06 00:00:00,150000,87000,1
14210,2017-01-06 00:00:00,150000,87000,1
14273,2017-01-06 00:00:00,150000,79000,1
14358,2017-01-06 00:00:00,29000,13000,1
14393,2017-01-06 00:00:00,36000,23000,1
14394,2017-01-06 00:00:00,30000,17000,1
14407,2017-01-06 00:00:00,30000,11000,1
14412,2017-01-06 00:00:00,36000,21000,1
14456,2017-01-06 00:00:00,72000,44000,2
14467,2017-01-06 00:00:00,35000,18000,1
14474,2017-01-06 00:00:00,219000,66000,1
14520,2017-01-06 00:00:00,35000,18000,1
14522,2017-01-06 00:00:00,30000,14000,1
14531,2017-01-06 00:00:00,45000,9000,1
14560,2017-01-06 00:00:00,35000,17000,1
14575,2017-01-06 00:00:00,45000,26000,1
14576,2017-01-06 00:00:00,45000,26000,1
14598,2017-01-06 00:00:00,45000,25000,1
14685,2017-01-06 00:00:00,28000,11000,1
14779,2017-01-06 00:00:00,385000,80000,1
14783,2017-01-06 00:00:00,55000,21000,1
14835,2017-01-06 00:00:00,80000,44000,2
14837,2017-01-06 00:00:00,35000,16000,1
14849,2017-01-06 00:00:00,20000,7000,1
14853,2017-01-06 00:00:00,60000,36000,1
14867,2017-01-06 00:00:00,45000,26000,1
14868,2017-01-06 00:00:00,45000,14000,1
14869,2017-01-06 00:00:00,80000,45000,2
14878,2017-01-06 00:00:00,38000,20000,1
14884,2017-01-06 00:00:00,39000,20000,1
